group_id,repr_time,anchor_onset_time,time_start,time_end,group_span_h,n_trigger_events,n_trigger_stations,trigger_stations,trigger_drop_mean,trigger_drop_max,trigger_A_complex_mean,onset_min,onset_max,min_time_min,min_time_max,n_supported_stations,supported_stations,n_support_only_stations,support_only_stations,mean_supported_drop,median_supported_drop,max_supported_drop,catalog_tier,fd_scope,quality,promoted_from_single_trigger,year,omni_Bz_min,omni_Speed_max,omni_IMF_max,omni_Density_mean,feid_matched,feid_dt_h,feid_magnitude,feid_ons_label,feid_Vmax,feid_Bmax,feid_has_shock,cond_A_bz,cond_B_speed,cond_C_imf,fd_like_confirmed,bz_min,speed_max,imf_max,dv_max,bz_consec_min,imf_consec_min,match_time,month,feid_idx,feid_ons,feid_mag_36h,feid_vmax_36h,feid_bmax_36h,feid_matched_36h,driver,group_span_h_tc,n_trigger_stations_tc,trigger_A_complex_mean_tc,trigger_drop_max_tc,trigger_drop_mean_tc,duration_h,A_complex_mean,drop_max,n_trig_stations,n_sup_stations,delta_t_h
513,2021-05-26 11:26:00,2021-05-26 11:26:00,2021-05-26 05:44:00,2021-05-28 04:16:00,46.53333333333333,5,5,"AATB,BKSN,LMKS,OULU,ROME",4.8230235223862925,5.537350682585024,6.846538072475612,2021-05-26 05:44:00,2021-05-27 04:34:00,2021-05-27 13:40:00,2021-05-28 04:16:00,15,"AATB,APTY,ATHN,BKSN,CALM,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,NEWK,OULU,ROME",10,"APTY,ATHN,CALM,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,NEWK",5.364972538471615,5.00983398562043,10.501156830522826,core,supported_multi_station_candidate,A,False,2021,-8.340833333333332,426.9522222222222,15.273666666666664,9.089613907888715,True,1.3,1.71,SSC,433.0,15.2,True,False,True,True,True,-6.84,375.725,13.26,85.125,10.0,64.0,2021-05-26 11:26:00,5,745,SSC,1.71,433.0,15.2,True,SSC,46.53333333333333,5,6.846538072475612,5.537350682585024,4.8230235223862925,46.53333333333333,6.846538072475612,5.537350682585024,5,15,1.3
514,2021-05-29 05:27:00,2021-05-29 05:27:00,2021-05-29 02:22:00,2021-05-30 16:32:00,38.166666666666664,2,2,"APTY,LMKS",3.0696749469464426,3.308970350628569,4.574259694791066,2021-05-29 02:22:00,2021-05-29 08:32:00,2021-05-30 00:14:00,2021-05-30 16:32:00,2,"APTY,LMKS",0,,3.0696749469464426,3.0696749469464426,3.308970350628569,core,supported_multi_station_candidate,B,False,2021,-7.8955,477.5833333333333,11.355666666666668,3.985038194444445,True,6.55,0.36,,482.0,7.7,False,False,True,False,True,-5.6,444.7,8.575,84.80000000000001,28.0,30.0,2021-05-29 05:27:00,5,746,,0.36,482.0,7.7,True,unclassified,38.166666666666664,2,4.574259694791066,3.308970350628569,3.0696749469464426,38.166666666666664,4.574259694791066,3.308970350628569,2,2,6.55
515,2021-06-01 17:36:00,2021-06-01 17:36:00,2021-06-01 17:36:00,2021-06-01 20:06:00,2.5,1,1,BKSN,4.188939106164228,4.188939106164228,12.772001448290032,2021-06-01 17:36:00,2021-06-01 17:36:00,2021-06-01 20:06:00,2021-06-01 20:06:00,5,"ATHN,BKSN,JUNG,JUNG1,KERG",4,"ATHN,JUNG,JUNG1,KERG",4.145081306253985,3.997308909757604,5.90457080400401,core,supported_multi_station_candidate,A,True,2021,-3.9685,432.2533333333334,10.119666666666667,10.466901909722225,False,19.9,,,,,False,False,False,False,False,-1.5550000000000002,327.6,2.8049999999999997,21.44999999999999,0.0,0.0,2021-06-01 17:36:00,6,747,SSC,0.65,329.0,10.5,True,SSC,2.5,1,12.772001448290032,4.188939106164228,4.188939106164228,2.5,12.772001448290032,4.188939106164228,1,5,19.9
516,2021-06-02 19:31:00,2021-06-02 19:31:00,2021-06-02 15:46:00,2021-06-04 00:24:00,32.63333333333333,4,4,"BKSN,KERG,MXCO,OULU",4.462073504600321,5.405328660938067,5.455529407139076,2021-06-02 15:46:00,2021-06-03 03:10:00,2021-06-02 21:30:00,2021-06-04 00:24:00,10,"AATB,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,MXCO,OULU",6,"AATB,DRBS,FSMT,JUNG,JUNG1,KIEL2",4.068238951266046,4.073068896497729,5.405328660938067,core,supported_multi_station_candidate,A,False,2021,-3.9685,439.6433333333333,10.119666666666667,11.389961805555556,True,6.016666666666667,0.65,SSC,329.0,10.5,True,False,True,False,True,-4.285,334.0,7.425000000000001,45.80000000000001,12.0,0.0,2021-06-02 19:31:00,6,747,SSC,0.65,329.0,10.5,True,SSC,32.63333333333333,4,5.455529407139076,5.405328660938067,4.462073504600321,32.63333333333333,5.455529407139076,5.405328660938067,4,10,6.016666666666667
517,2021-06-05 10:42:00,2021-06-05 10:42:00,2021-06-05 10:42:00,2021-06-05 21:14:00,10.533333333333331,1,1,KERG,4.397672731910763,4.397672731910763,5.97069609067599,2021-06-05 10:42:00,2021-06-05 10:42:00,2021-06-05 21:14:00,2021-06-05 21:14:00,1,KERG,0,,4.397672731910763,4.397672731910763,4.397672731910763,exploratory,single_station_candidate,C,False,2021,-3.4165,439.6433333333333,9.716,8.055632812499999,False,21.7,,,,,False,False,True,False,True,-2.0,433.3,6.279999999999999,60.11666666666673,0.0,0.0,2021-06-05 10:42:00,6,748,,0.47,437.0,6.3,True,unclassified,10.533333333333331,1,5.97069609067599,4.397672731910763,4.397672731910763,10.533333333333331,5.97069609067599,4.397672731910763,1,1,21.7
518,2021-06-07 04:04:00,2021-06-07 04:04:00,2021-06-07 00:06:00,2021-06-08 15:00:00,38.9,2,2,"JUNG,NEWK",4.245709447805127,5.068032709386724,4.854300872007681,2021-06-07 00:06:00,2021-06-07 08:02:00,2021-06-08 02:46:00,2021-06-08 15:00:00,5,"AATB,FSMT,JUNG,KERG,NEWK",3,"AATB,FSMT,KERG",3.933881853042101,3.739180354102307,5.068032709386724,core,supported_multi_station_candidate,A,False,2021,-5.11425,512.1,10.724833333333333,6.934152355072463,True,4.066666666666666,0.98,,520.0,11.4,False,False,True,True,True,-3.89,370.35,10.364999999999998,62.25,14.0,144.0,2021-06-07 04:04:00,6,749,,0.98,520.0,11.4,True,unclassified,38.9,2,4.854300872007681,5.068032709386724,4.245709447805127,38.9,4.854300872007681,5.068032709386724,2,5,4.066666666666666
519,2021-06-12 00:08:00,2021-06-12 00:08:00,2021-06-11 22:30:00,2021-06-13 08:20:00,33.833333333333336,3,3,"BKSN,LMKS,ROME",4.546710471609752,4.705750440730292,6.984296543188928,2021-06-11 22:30:00,2021-06-12 02:42:00,2021-06-12 12:38:00,2021-06-13 08:20:00,7,"AATB,BKSN,FSMT,JUNG,JUNG1,LMKS,ROME",4,"AATB,FSMT,JUNG,JUNG1",3.939428415052693,4.244926585213831,4.705750440730292,core,supported_multi_station_candidate,A,False,2021,-7.485666666666666,493.685,9.298833333333333,6.5228802083333335,True,11.866666666666667,0.56,,488.0,8.5,False,True,False,True,True,-7.795,359.25,9.075,29.149999999999977,192.0,82.0,2021-06-12 00:08:00,6,751,,0.56,488.0,8.5,True,unclassified,33.833333333333336,3,6.984296543188928,4.705750440730292,4.546710471609752,33.833333333333336,6.984296543188928,4.705750440730292,3,7,11.866666666666667
520,2021-06-15 07:36:00,2021-06-15 07:36:00,2021-06-15 07:36:00,2021-06-15 07:50:00,0.2333333333333333,1,1,JUNG1,2.883561035215811,2.883561035215811,5.490526033911478,2021-06-15 07:36:00,2021-06-15 07:36:00,2021-06-15 07:50:00,2021-06-15 07:50:00,2,"JUNG1,KERG",1,KERG,3.081056776218002,3.081056776218002,3.2785525172201937,core,supported_multi_station_candidate,B,True,2021,-4.327166666666667,621.207,12.989166666666668,5.970563368055555,True,5.4,0.45,,614.0,14.7,False,False,True,True,True,-9.72,509.5,15.485,155.2,44.0,140.0,2021-06-15 07:36:00,6,753,,0.45,614.0,14.7,True,unclassified,0.2333333333333333,1,5.490526033911478,2.883561035215811,2.883561035215811,0.2333333333333333,5.490526033911478,2.883561035215811,1,2,5.4
521,2021-06-17 21:20:00,2021-06-17 21:20:00,2021-06-17 21:20:00,2021-06-18 05:06:00,7.766666666666667,1,1,NEWK,5.231179713323017,5.231179713323017,6.376322620336944,2021-06-17 21:20:00,2021-06-17 21:20:00,2021-06-18 05:06:00,2021-06-18 05:06:00,5,"DRBS,JUNG,KERG,LMKS,NEWK",4,"DRBS,JUNG,KERG,LMKS",4.481741856427206,4.375012154022821,6.464933796502946,core,supported_multi_station_candidate,A,True,2021,-3.6053333333333337,621.207,8.425083333333333,2.4394800347222225,True,7.333333333333333,0.74,,531.0,5.0,False,False,True,False,True,-3.54,572.3,4.75,74.25,8.0,0.0,2021-06-17 21:20:00,6,754,,0.74,531.0,5.0,True,unclassified,7.766666666666667,1,6.376322620336944,5.231179713323017,5.231179713323017,7.766666666666667,6.376322620336944,5.231179713323017,1,5,7.333333333333333
522,2021-06-21 14:56:00,2021-06-21 14:56:00,2021-06-21 01:10:00,2021-06-23 01:26:00,48.266666666666666,2,2,"JUNG1,KERG",3.6076811529223702,4.063482522340845,4.307246374292781,2021-06-21 01:10:00,2021-06-22 04:42:00,2021-06-21 21:44:00,2021-06-23 01:26:00,5,"DRBS,JUNG,JUNG1,KERG,LMKS",3,"DRBS,JUNG,LMKS",3.7463316498526353,3.549304055529899,5.524326081097788,core,supported_multi_station_candidate,A,False,2021,-4.131333333333333,438.5833333333333,8.312666666666667,5.262071180555556,True,8.066666666666666,0.44,,386.0,8.3,False,False,True,False,True,-3.465,385.25,5.345000000000001,42.200000000000045,2.0,0.0,2021-06-21 14:56:00,6,756,,0.44,386.0,8.3,True,unclassified,48.266666666666666,2,4.307246374292781,4.063482522340845,3.6076811529223702,48.266666666666666,4.307246374292781,4.063482522340845,2,5,8.066666666666666
523,2021-06-26 17:45:00,2021-06-26 17:45:00,2021-06-26 11:34:00,2021-06-27 14:56:00,27.366666666666667,2,2,"JUNG,KERG",3.635413566254269,4.085847706139848,8.5350744392323,2021-06-26 11:34:00,2021-06-26 23:56:00,2021-06-27 03:04:00,2021-06-27 14:56:00,4,"APTY,JUNG,KERG,LMKS",2,"APTY,LMKS",3.306826664795346,3.2051679192046434,4.085847706139848,core,supported_multi_station_candidate,A,False,2021,-2.8001666666666667,410.1978571428571,7.425666666666667,5.1125765123456794,False,,,,,,False,False,True,False,True,-3.52,398.3,5.8,41.400000000000034,6.0,0.0,2021-06-26 17:45:00,6,-1,,,,,False,unmatched,27.366666666666667,2,8.5350744392323,4.085847706139848,3.635413566254269,27.366666666666667,8.5350744392323,4.085847706139848,2,4,
524,2021-07-01 05:52:00,2021-07-01 05:52:00,2021-06-29 03:22:00,2021-07-02 20:16:00,88.9,5,5,"AATB,JUNG1,KIEL2,LMKS,NEWK",3.7696088020492433,5.54934411408785,5.028157468709443,2021-06-29 03:22:00,2021-07-02 16:40:00,2021-06-29 16:04:00,2021-07-02 20:16:00,11,"AATB,BKSN,DRBS,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,OULU,ROME",6,"BKSN,DRBS,KERG,MXCO,OULU,ROME",4.270301723945656,4.536568310573045,5.54934411408785,core,supported_multi_station_candidate,A,False,2021,-7.854833333333334,539.5408333333334,12.202833333333333,5.772342881944444,False,25.866666666666667,,,,,False,True,True,True,True,-10.54,529.9,12.95,68.89999999999998,134.0,294.0,2021-07-01 05:52:00,7,758,,0.87,515.0,11.5,True,unclassified,88.9,5,5.028157468709443,5.54934411408785,3.7696088020492433,88.9,5.028157468709443,5.54934411408785,5,11,25.866666666666667
525,2021-07-06 10:10:00,2021-07-06 10:10:00,2021-07-06 10:10:00,2021-07-07 17:12:00,31.033333333333335,1,1,LMKS,2.425674214608528,2.425674214608528,7.260380358772068,2021-07-06 10:10:00,2021-07-06 10:10:00,2021-07-07 17:12:00,2021-07-07 17:12:00,1,LMKS,0,,2.425674214608528,2.425674214608528,2.425674214608528,exploratory,single_station_candidate,C,False,2021,-7.501916666666667,392.02166666666665,7.821666666666667,7.4920277777777775,True,2.1666666666666665,0.46,,387.0,7.6,False,True,True,False,True,-7.365,376.4,7.77,46.10000000000002,204.0,0.0,2021-07-06 10:10:00,7,761,,0.46,387.0,7.6,True,unclassified,31.033333333333335,1,7.260380358772068,2.425674214608528,2.425674214608528,31.033333333333335,7.260380358772068,2.425674214608528,1,1,2.1666666666666665
526,2021-07-08 23:54:00,2021-07-08 23:54:00,2021-07-08 09:02:00,2021-07-10 16:08:00,55.1,4,4,"JUNG,JUNG1,KERG,NEWK",6.211391992689163,11.4327600542565,7.998999374082359,2021-07-08 09:02:00,2021-07-09 17:28:00,2021-07-09 01:44:00,2021-07-10 16:08:00,4,"JUNG,JUNG1,KERG,NEWK",0,,6.211391992689164,4.978592592213825,11.4327600542565,core,supported_multi_station_candidate,A,False,2021,-6.940333333333333,447.7775,11.55475,8.022114864864866,False,21.1,,,,,False,False,False,False,False,-2.7,341.4,4.355,23.09999999999997,0.0,0.0,2021-07-08 23:54:00,7,762,,0.55,446.0,11.3,True,unclassified,55.1,4,7.998999374082359,11.4327600542565,6.211391992689163,55.1,7.998999374082359,11.4327600542565,4,4,21.1
527,2021-07-14 23:52:00,2021-07-14 23:52:00,2021-07-12 15:34:00,2021-07-17 00:34:00,105.0,5,5,"JUNG,JUNG1,KERG,NEWK,OULU",4.320712923496642,5.575303276526647,9.324821666519792,2021-07-12 15:34:00,2021-07-15 13:20:00,2021-07-13 14:20:00,2021-07-17 00:34:00,9,"APTY,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,NEWK,OULU",4,"APTY,FSMT,KIEL2,LMKS",4.014770536619053,4.140132686975955,5.575303276526647,core,supported_multi_station_candidate,A,False,2021,-10.403666666666668,505.67833333333334,11.92,6.729601633215269,True,13.8,1.22,SSC,506.0,11.5,True,True,True,True,True,-11.739999999999998,443.9,13.015,68.79999999999995,178.0,264.0,2021-07-14 23:52:00,7,764,SSC,1.22,506.0,11.5,True,SSC,105.0,5,9.324821666519792,5.575303276526647,4.320712923496642,105.0,9.324821666519792,5.575303276526647,5,9,13.8
528,2021-07-17 19:37:00,2021-07-17 19:37:00,2021-07-17 17:52:00,2021-07-18 09:28:00,15.6,2,2,"KERG,NEWK",4.184857797475161,5.404945626483249,5.1058941619529,2021-07-17 17:52:00,2021-07-17 21:22:00,2021-07-17 20:22:00,2021-07-18 09:28:00,2,"KERG,NEWK",0,,4.184857797475161,4.184857797475161,5.404945626483249,core,supported_multi_station_candidate,B,False,2021,-3.672166666666667,505.67833333333334,7.134,5.183331597222222,False,34.38333333333333,,,,,False,True,True,False,True,-3.92,419.5,5.9,45.69999999999999,60.0,0.0,2021-07-17 19:37:00,7,765,,0.97,505.0,7.2,True,unclassified,15.6,2,5.1058941619529,5.404945626483249,4.184857797475161,15.6,5.1058941619529,5.404945626483249,2,2,34.38333333333333
529,2021-07-19 14:50:00,2021-07-19 14:50:00,2021-07-19 09:48:00,2021-07-21 01:08:00,39.333333333333336,3,3,"FSMT,KERG,OULU",4.066736968595944,4.777134223177169,7.318780008234934,2021-07-19 09:48:00,2021-07-20 06:10:00,2021-07-20 12:38:00,2021-07-21 01:08:00,4,"APTY,FSMT,KERG,OULU",1,APTY,3.8678244621700646,3.7115383413053302,4.777134223177169,core,supported_multi_station_candidate,A,False,2021,-4.794,504.515,7.210666666666667,4.9889166666666656,True,8.833333333333334,0.97,,505.0,7.2,False,True,True,False,True,-4.12,447.4,7.41,90.29999999999995,62.0,0.0,2021-07-19 14:50:00,7,765,,0.97,505.0,7.2,True,unclassified,39.333333333333336,3,7.318780008234934,4.777134223177169,4.066736968595944,39.333333333333336,7.318780008234934,4.777134223177169,3,4,8.833333333333334
530,2021-07-22 19:06:00,2021-07-22 19:06:00,2021-07-22 19:06:00,2021-07-23 22:24:00,27.3,1,1,JUNG1,3.4110588159138406,3.4110588159138406,7.475821146852514,2021-07-22 19:06:00,2021-07-22 19:06:00,2021-07-23 22:24:00,2021-07-23 22:24:00,1,JUNG1,0,,3.4110588159138406,3.4110588159138406,3.4110588159138406,exploratory,single_station_candidate,C,False,2021,-6.318583333333334,497.22166666666664,7.297833333333333,3.525253472222223,True,15.1,0.35,,439.0,7.3,False,True,True,False,True,-7.0649999999999995,449.7,7.699999999999999,51.19999999999999,256.0,0.0,2021-07-22 19:06:00,7,766,,0.35,439.0,7.3,True,unclassified,27.3,1,7.475821146852514,3.4110588159138406,3.4110588159138406,27.3,7.475821146852514,3.4110588159138406,1,1,15.1
531,2021-07-27 17:58:00,2021-07-27 17:58:00,2021-07-27 02:30:00,2021-07-28 13:36:00,35.1,3,3,"AATB,LMKS,NEWK",8.798680749730833,17.71297681365946,28.972385780939707,2021-07-27 02:30:00,2021-07-27 20:44:00,2021-07-27 23:52:00,2021-07-28 13:36:00,7,"AATB,FSMT,JUNG1,KIEL2,LMKS,MXCO,NEWK",4,"FSMT,JUNG1,KIEL2,MXCO",5.868116438605034,3.794863506092797,17.71297681365946,core,supported_multi_station_candidate,A,False,2021,-6.289666666666666,569.8883333333332,15.584666666666667,8.772838541666667,True,2.033333333333333,1.34,,567.0,15.3,False,True,False,True,True,-7.885,340.45000000000005,14.045,27.249999999999943,66.0,114.0,2021-07-27 17:58:00,7,768,,1.34,567.0,15.3,True,unclassified,35.1,3,28.972385780939707,17.71297681365946,8.798680749730833,35.1,28.972385780939707,17.71297681365946,3,7,2.033333333333333
532,2021-08-02 02:56:00,2021-08-02 02:56:00,2021-08-01 23:46:00,2021-08-03 04:42:00,28.933333333333337,3,3,"ATHN,FSMT,KIEL2",4.91466811623355,7.265095028448134,4.792195363628859,2021-08-01 23:46:00,2021-08-02 09:44:00,2021-08-02 19:48:00,2021-08-03 04:42:00,10,"APTY,ATHN,BKSN,CALM,FSMT,KERG,KIEL2,LMKS,NEWK,OULU",7,"APTY,BKSN,CALM,KERG,LMKS,NEWK,OULU",5.1310844186310165,4.897536229218595,9.862059531957009,core,supported_multi_station_candidate,A,False,2021,-9.620333333333331,430.03421052631575,12.4745,6.644531578947368,True,7.066666666666666,1.2,,409.0,12.5,False,False,True,False,True,-3.04,396.6,3.86,39.60000000000002,2.0,0.0,2021-08-02 02:56:00,8,770,,1.2,409.0,12.5,True,unclassified,28.933333333333337,3,4.792195363628859,7.265095028448134,4.91466811623355,28.933333333333337,4.792195363628859,7.265095028448134,3,10,7.066666666666666
533,2021-08-07 00:18:00,2021-08-07 00:18:00,2021-08-07 00:18:00,2021-08-08 01:00:00,24.7,1,1,LMKS,2.547912644195536,2.547912644195536,7.7115862379222015,2021-08-07 00:18:00,2021-08-07 00:18:00,2021-08-08 01:00:00,2021-08-08 01:00:00,1,LMKS,0,,2.547912644195536,2.547912644195536,2.547912644195536,exploratory,single_station_candidate,C,False,2021,-7.951166666666667,462.93583333333333,11.893333333333334,10.712457713854771,True,5.7,0.44,,463.0,11.9,False,True,True,True,True,-8.620000000000001,358.75,11.7,47.44999999999993,588.0,146.0,2021-08-07 00:18:00,8,773,,0.44,463.0,11.9,True,unclassified,24.7,1,7.7115862379222015,2.547912644195536,2.547912644195536,24.7,7.7115862379222015,2.547912644195536,1,1,5.7
534,2021-08-12 01:06:00,2021-08-12 01:06:00,2021-08-10 16:16:00,2021-08-12 23:22:00,55.1,3,3,"FSMT,JUNG1,KERG",3.693528998349151,4.118593316070711,6.281503928170224,2021-08-10 16:16:00,2021-08-12 01:42:00,2021-08-11 21:56:00,2021-08-12 23:22:00,4,"FSMT,JUNG1,KERG,LMKS",1,LMKS,3.4610958464339614,3.4809968394883706,4.118593316070711,core,supported_multi_station_candidate,A,False,2021,-3.978666666666667,477.99833333333333,7.576666666666666,5.895151213857065,False,30.9,,,,,False,False,True,False,True,-3.425,464.75,4.49,38.60000000000002,4.0,0.0,2021-08-12 01:06:00,8,776,,0.37,449.0,7.6,True,unclassified,55.1,3,6.281503928170224,4.118593316070711,3.693528998349151,55.1,6.281503928170224,4.118593316070711,3,4,30.9
535,2021-08-15 10:36:00,2021-08-15 10:36:00,2021-08-15 10:36:00,2021-08-16 15:08:00,28.533333333333335,1,1,KERG,3.6891768096410424,3.6891768096410424,5.6359867701994,2021-08-15 10:36:00,2021-08-15 10:36:00,2021-08-16 15:08:00,2021-08-16 15:08:00,4,"JUNG,JUNG1,KERG,ROME",3,"JUNG,JUNG1,ROME",3.8095921629063296,3.6542830052208854,4.41144149327694,core,supported_multi_station_candidate,A,True,2021,-5.941333333333334,474.6316666666667,7.532333333333333,3.873899305555556,True,5.6,0.55,,476.0,7.5,False,True,True,False,True,-7.75,443.3,8.04,68.64999999999998,66.0,4.0,2021-08-15 10:36:00,8,777,,0.55,476.0,7.5,True,unclassified,28.533333333333335,1,5.6359867701994,3.6891768096410424,3.6891768096410424,28.533333333333335,5.6359867701994,3.6891768096410424,1,4,5.6
536,2021-08-20 23:22:00,2021-08-20 23:22:00,2021-08-20 11:32:00,2021-08-24 22:10:00,106.63333333333334,7,7,"APTY,FSMT,JUNG1,LMKS,MXCO,NEWK,OULU",4.228985443361987,5.019531190092328,5.867543609724557,2021-08-20 11:32:00,2021-08-23 18:22:00,2021-08-21 03:00:00,2021-08-24 22:10:00,13,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,OULU",6,"AATB,BKSN,DRBS,JUNG,KERG,KIEL2",4.454011106924309,4.7453190788861415,5.868238755050552,core,supported_multi_station_candidate,A,False,2021,-6.7642500000000005,361.625,7.57675,7.462654082491581,True,3.6333333333333333,0.46,,358.0,7.5,False,True,True,False,True,-7.4,353.15,7.92,59.39999999999998,172.0,0.0,2021-08-20 23:22:00,8,779,,0.46,358.0,7.5,True,unclassified,106.63333333333334,7,5.867543609724557,5.019531190092328,4.228985443361987,106.63333333333334,5.867543609724557,5.019531190092328,7,13,3.6333333333333333
537,2021-08-26 23:32:00,2021-08-26 23:32:00,2021-08-26 23:32:00,2021-08-27 15:38:00,16.1,1,1,KERG,4.135052577154613,4.135052577154613,5.7784555734464105,2021-08-26 23:32:00,2021-08-26 23:32:00,2021-08-27 15:38:00,2021-08-27 15:38:00,2,"KERG,LMKS",1,LMKS,3.3351231040033387,3.3351231040033387,4.135052577154613,core,supported_multi_station_candidate,B,True,2021,-13.923333333333334,415.84833333333336,15.796,5.451637152777778,True,1.7,1.79,SSC,415.0,15.8,True,False,True,False,True,-3.325,415.45,7.04,58.400000000000034,14.0,0.0,2021-08-26 23:32:00,8,781,SSC,1.79,415.0,15.8,True,SSC,16.1,1,5.7784555734464105,4.135052577154613,4.135052577154613,16.1,5.7784555734464105,4.135052577154613,1,2,1.7
538,2021-08-28 18:56:00,2021-08-28 18:56:00,2021-08-28 14:34:00,2021-08-30 08:58:00,42.4,2,2,"FSMT,KIEL2",4.018034081922882,4.611448767080166,6.044364214494081,2021-08-28 14:34:00,2021-08-28 23:18:00,2021-08-29 12:12:00,2021-08-30 08:58:00,13,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,ROME",11,"AATB,APTY,BKSN,DRBS,JUNG,JUNG1,KERG,LMKS,MXCO,NEWK,ROME",4.8495386635976026,4.878280031064645,6.2071336667044035,core,supported_multi_station_candidate,A,False,2021,-13.923333333333334,415.84833333333336,15.796,6.9094982638888895,False,25.733333333333334,,,,,False,False,True,True,True,-6.15,387.65,10.695,31.899999999999977,42.0,248.0,2021-08-28 18:56:00,8,782,SI,0.6,414.0,9.1,True,SI,42.4,2,6.044364214494081,4.611448767080166,4.018034081922882,42.4,6.044364214494081,4.611448767080166,2,13,25.733333333333334
539,2021-09-04 08:18:00,2021-09-04 08:18:00,2021-09-03 13:20:00,2021-09-05 14:16:00,48.93333333333333,3,3,"APTY,BKSN,NEWK",4.718582593231255,5.675559433168023,5.220973496518405,2021-09-03 13:20:00,2021-09-04 14:48:00,2021-09-04 13:38:00,2021-09-05 14:16:00,8,"AATB,APTY,BKSN,CALM,JUNG1,KERG,LMKS,NEWK",5,"AATB,CALM,JUNG1,KERG,LMKS",5.070972833499484,4.132941933701069,11.936560105584071,core,supported_multi_station_candidate,A,False,2021,-4.7156666666666665,431.96583333333336,6.5085,7.183518229166666,False,21.7,,,,,False,False,True,False,True,-3.4850000000000003,446.5,5.99,66.39999999999998,14.0,0.0,2021-09-04 08:18:00,9,786,,0.32,357.0,6.5,True,unclassified,48.93333333333333,3,5.220973496518405,5.675559433168023,4.718582593231255,48.93333333333333,5.220973496518405,5.675559433168023,3,8,21.7
540,2021-09-06 15:58:00,2021-09-06 15:58:00,2021-09-06 15:58:00,2021-09-07 22:58:00,31.0,1,1,FSMT,3.302347720933125,3.302347720933125,8.603031584166212,2021-09-06 15:58:00,2021-09-06 15:58:00,2021-09-07 22:58:00,2021-09-07 22:58:00,3,"FSMT,KERG,LMKS",2,"KERG,LMKS",3.2693719937590693,3.302347720933125,3.6903198560334687,core,supported_multi_station_candidate,B,True,2021,-6.934666666666667,419.2708333333333,9.657166666666669,9.6873203125,False,22.033333333333335,,,,,False,True,True,False,True,-5.045,339.35,5.525,33.80000000000001,172.0,0.0,2021-09-06 15:58:00,9,787,,0.85,421.0,9.6,True,unclassified,31.0,1,8.603031584166212,3.302347720933125,3.302347720933125,31.0,8.603031584166212,3.302347720933125,1,3,22.033333333333335
541,2021-09-11 06:58:00,2021-09-11 06:58:00,2021-09-11 00:24:00,2021-09-12 20:28:00,44.06666666666667,4,4,"AATB,BKSN,KIEL2,LMKS",3.667932647893688,5.0571752542868795,9.281680564173652,2021-09-11 00:24:00,2021-09-11 15:18:00,2021-09-12 00:42:00,2021-09-12 20:28:00,7,"AATB,BKSN,FSMT,KERG,KIEL2,LMKS,NEWK",3,"FSMT,KERG,NEWK",3.799918559647775,3.813574155363353,5.0571752542868795,core,supported_multi_station_candidate,A,False,2021,-5.395833333333333,462.545,14.576666666666666,8.25179609929078,False,22.033333333333335,,,,,False,True,True,True,True,-8.945,364.65,14.655,39.30000000000001,70.0,432.0,2021-09-11 06:58:00,9,789,,0.43,462.0,9.2,True,unclassified,44.06666666666667,4,9.281680564173652,5.0571752542868795,3.667932647893688,44.06666666666667,9.281680564173652,5.0571752542868795,4,7,22.033333333333335
