time,duration,magnitude,ons type,V max,B max
1961-04-29 02:00,55,2.92,,,
1961-05-02 01:00,30,0.73,,,
1961-05-04 20:00,52,0.92,,,
1961-05-08 17:00,36,0.67,,,
1961-05-10 18:00,42,1.23,,,
1961-05-13 01:00,48,1.07,,,
1961-05-16 02:00,55,0.81,,,
1961-05-19 21:00,36,1.88,,,
1961-05-22 01:36,36,1.95,SSC,,
1961-05-25 02:00,42,0.88,,,
1961-05-29 19:00,49,1.36,,,
1961-06-01 10:00,42,1.37,,,
1961-06-04 04:00,36,1.09,,,
1961-06-06 02:00,51,1.35,,,
1961-06-09 13:00,57,1,,,
1961-06-14 23:30,37,1.17,SSC,,
1961-06-18 10:00,39,1.31,,,
1961-06-20 16:18,45,1.68,SSC,,
1961-06-24 10:00,44,0.77,,,
1961-06-27 19:00,48,1.63,,,
1961-07-01 05:00,55,1.45,,,
1961-07-04 12:00,38,1.56,,,
1961-07-06 16:00,45,0.86,,,
1961-07-09 08:00,51,0.81,,,
1961-07-13 11:12,18,12,SSC,,
1961-07-14 08:00,36,2.6,,,
1961-07-17 18:24,41,3.99,SSC,,
1961-07-20 02:48,49,1.69,SSC,,
1961-07-23 02:00,37,1.02,,,
1961-07-24 23:00,36,1.19,,,
1961-07-26 19:48,36,5.81,SSC,,
1961-07-28 20:00,26,1.27,,,
1961-08-01 22:00,39,0.95,,,
1961-08-03 22:00,61,1.31,,,
1961-08-07 17:00,48,1.33,,,
1961-08-10 05:00,64,1.69,,,
1961-08-14 13:00,35,1.2,,,
1961-08-17 23:00,44,1.51,,,
1961-08-20 22:00,36,0.95,,,
1961-08-26 02:00,33,1.1,,,
1961-08-29 17:06,71,2.83,SSC,,
1961-09-03 01:00,20,0.9,,,
1961-09-06 20:00,42,1.29,,,
1961-09-09 09:00,30,1.02,,,
1961-09-10 19:00,46,2.76,,,
1961-09-13 15:54,47,1.6,SSC,,
1961-09-16 16:00,36,1.23,,,
1961-09-18 19:00,37,1.41,,,
1961-09-20 16:06,37,0.88,SSC,,
1961-09-24 03:00,43,0.61,,,
1961-09-26 13:00,40,0.74,,,
1961-09-29 02:00,34,0.91,,,
1961-09-30 18:48,1,0,SSC,,
1961-09-30 21:06,53,7.16,SSC,,
1961-10-03 02:00,49,0.96,,,
1961-10-11 03:00,38,0.81,,,
1961-10-13 03:00,71,0.96,,,
1961-10-17 04:00,46,0.89,,,
1961-10-19 19:00,42,1.12,,,
1961-10-22 17:00,42,1.03,,,
1961-10-25 00:18,35,1.02,SSC,,
1961-10-26 19:36,31,1.3,SSC,,
1961-10-28 08:06,19,4.95,SSC,,
1961-10-29 06:00,67,2.38,,,
1961-11-04 19:18,42,0.67,SSC,,
1961-11-06 23:18,31,0.9,SSC,,
1961-11-09 05:00,37,0.68,,,
1961-11-12 01:00,28,1,,,
1961-11-14 02:00,36,1.34,,,
1961-11-17 14:06,14,1.18,SSC,,
1961-11-18 06:18,36,0.81,SSC,,
1961-11-21 03:00,38,0.84,,,
1961-11-28 08:00,52,0.96,,,
1961-12-01 03:12,48,4.53,SSC,,
1961-12-03 04:00,42,0.82,,,
1961-12-05 13:54,39,1.98,SSC,,
1961-12-07 15:00,36,1.11,,,
1961-12-09 23:00,56,1.21,,,
1961-12-15 00:00,30,0.82,,,
1961-12-18 21:00,49,0.77,,,
1961-12-21 22:00,24,0.78,,,
1961-12-23 22:00,41,0.74,,,
1961-12-27 00:54,51,2.29,SSC,,
1961-12-29 22:00,37,1.14,,,
1962-01-01 14:00,29,0.9,,,
1962-01-10 02:12,36,3.39,SSC,,
1962-01-14 18:00,41,0.73,,,
1962-01-19 01:12,41,0.49,SSC,,
1962-01-26 04:00,60,0.85,,,
1962-02-04 09:30,44,3.82,SSC,,
1962-02-06 19:00,48,1.2,,,
1962-02-09 23:00,30,1.52,,,
1962-02-11 10:00,52,1.14,SSC,,
1962-02-14 17:18,25,1.1,SSC,,
1962-02-15 21:00,68,1.48,,,
1962-02-22 02:18,49,2.16,SSC,,
1962-02-25 17:24,13,0.71,SSC,,
1962-02-26 08:30,3,0.58,SSC,,
1962-02-26 12:30,49,1.75,SSC,,
1962-03-05 01:00,52,1.6,,,
1962-03-10 05:00,75,0.81,,,
1962-03-14 22:00,50,0.74,,,
1962-03-17 21:00,36,1.12,,,
1962-03-19 21:00,63,1.7,,,
1962-03-27 05:00,33,1.27,,,
1962-03-31 01:00,40,3.06,,,
1962-04-02 16:00,52,1,,,
1962-04-06 01:00,46,0.93,,,
1962-04-08 16:00,21,0.44,,,
1962-04-10 05:00,46,0.79,,,
1962-04-15 14:00,61,2.25,,,
1962-04-20 23:54,37,3.05,SSC,,
1962-04-25 13:30,13,0.85,SSC,,
1962-04-26 04:12,47,0.81,SSC,,
1962-04-30 22:00,36,1.28,,,
1962-05-03 23:00,21,0.68,,,
1962-05-05 17:00,37,1.95,,,
1962-05-10 15:00,43,0.75,,,
1962-05-13 05:00,36,0.63,,,
1962-05-16 06:00,51,0.64,,,
1962-05-19 06:00,64,0.88,,,
1962-05-23 19:00,35,0.59,,,
1962-05-25 18:00,28,1.01,,,
1962-05-27 04:12,67,1.11,SSC,,
1962-05-31 01:00,71,1.61,,,
1962-06-03 02:00,36,1.15,,,
1962-06-05 21:00,42,0.72,,,
1962-06-09 03:00,55,1.19,,,
1962-06-15 05:00,33,0.82,,,
1962-06-16 20:00,27,0.78,,,
1962-06-18 02:00,49,1.41,,,
1962-06-21 03:00,66,1.5,,,
1962-06-26 08:48,22,0.51,SSC,,
1962-06-27 10:00,36,0.71,,,
1962-06-29 18:00,65,0.8,,,
1962-07-03 12:00,43,0.58,SSC,,
1962-07-06 10:00,35,0.53,,,
1962-07-10 21:00,53,0.95,,,
1962-07-16 18:00,36,0.66,,,
1962-07-18 15:00,41,0.72,,,
1962-07-21 19:00,32,0.62,,,
1962-07-24 03:00,33,1.7,,,
1962-07-25 18:00,54,1.51,,,
1962-07-31 15:00,36,1.14,,,
1962-08-02 20:00,51,0.89,,,
1962-08-06 07:00,28,0.62,,,
1962-08-07 18:00,37,0.86,,,
1962-08-14 00:00,35,0.8,,,
1962-08-15 18:00,40,1.12,,,
1962-08-17 19:00,28,1.08,,,
1962-08-21 13:00,31,0.99,,,
1962-08-22 20:00,33,0.75,,,
1962-08-24 05:00,55,0.67,,,
1962-08-28 17:00,35,0.79,,,
1962-08-30 12:00,35,1.11,,,
1962-09-01 06:00,25,0.77,,,
1962-09-02 16:00,22,0.62,,,
1962-09-03 14:00,47,1.7,,,
1962-09-05 16:00,37,0.63,,,
1962-09-07 21:00,36,0.88,,,
1962-09-11 10:00,45,1.33,,,
1962-09-14 08:00,36,0.71,,,
1962-09-18 19:00,29,1.17,,,
1962-09-20 09:00,65,0.66,,,
1962-09-23 22:00,34,0.67,,,
1962-09-25 23:00,36,0.85,,,
1962-09-28 12:54,30,1.23,SSC,,
1962-09-29 23:00,35,2.89,,,
1962-10-01 18:00,22,1.13,,,
1962-10-04 23:00,46,0.97,,,
1962-10-07 20:24,40,1.33,SSC,,
1962-10-12 09:00,65,0.64,,,
1962-10-15 22:00,36,1.06,,,
1962-10-18 00:00,53,0.56,,,
1962-10-20 21:00,33,0.73,,,
1962-10-22 12:18,40,0.64,SSC,,
1962-10-24 14:00,48,1.45,,,
1962-10-27 03:00,28,0.6,,,
1962-10-29 02:00,32,0.7,,,
1962-10-31 23:00,37,0.81,,,
1962-11-02 20:00,38,0.83,,,
1962-11-04 20:00,26,0.75,,,
1962-11-06 01:00,35,0.8,,,
1962-11-07 20:00,61,0.83,,,
1962-11-12 19:00,34,0.53,,,
1962-11-14 16:00,43,0.7,,,
1962-11-16 23:00,28,0.54,,,
1962-11-20 12:00,21,1.12,,,
1962-11-21 12:00,42,1.19,,,
1962-11-24 19:00,80,0.73,,,
1962-11-29 06:12,38,1.16,SSC,,
1962-12-02 18:00,30,1.13,,,
1962-12-04 03:30,46,1.41,SSC,,
1962-12-07 14:00,29,0.75,,,
1962-12-09 22:00,49,0.94,,,
1962-12-12 12:00,59,1.37,,,
1962-12-17 16:00,36,1.4,,,
1962-12-21 23:00,32,0.61,,,
1962-12-23 17:00,49,0.4,,,
1962-12-26 07:00,70,0.92,,,
1962-12-30 23:00,41,2.72,,,
1963-01-04 06:00,35,0.98,,,
1963-01-06 01:00,34,0.83,,,
1963-01-07 18:00,45,1.27,,,
1963-01-10 23:00,35,1.08,,,
1963-01-12 18:00,39,0.83,,,
1963-01-14 17:00,45,1.17,,,
1963-01-17 01:00,29,0.88,,,
1963-01-18 20:00,43,0.9,,,
1963-01-21 18:00,45,0.95,,,
1963-01-24 13:00,36,1.14,,,
1963-01-26 13:00,47,0.89,,,
1963-01-29 21:00,71,3.67,,,
1963-02-03 20:00,65,0.95,,,
1963-02-08 16:00,25,0.71,,,
1963-02-09 19:42,74,1.16,SSC,,
1963-02-16 17:00,36,0.82,,,
1963-02-19 23:00,36,1.45,,,
1963-02-21 23:00,40,1.06,,,
1963-02-28 08:00,54,2.29,,,
1963-03-06 22:00,18,0.81,,,
1963-03-07 19:00,36,1.39,,,
1963-03-09 18:00,41,2.3,,,
1963-03-11 23:00,32,0.82,,,
1963-03-17 21:00,36,0.75,,,
1963-03-20 19:00,45,0.96,,,
1963-03-23 03:00,70,1.41,,,
1963-03-26 23:00,52,1.38,,,
1963-03-30 04:00,34,1.12,,,
1963-03-31 21:12,28,0.66,SSC,,
1963-04-04 05:48,54,1.6,SSC,,
1963-04-07 08:00,47,0.56,,,
1963-04-12 17:00,74,0.85,,,
1963-04-16 12:00,52,0.95,,,
1963-04-18 21:00,5,0.45,,,
1963-04-19 03:12,37,1.64,SSC,,
1963-04-21 02:00,70,1.18,,,
1963-04-25 04:00,50,0.81,,,
1963-04-27 20:00,48,0.87,,,
1963-04-30 15:18,44,2.49,SSC,,
1963-05-02 22:12,23,2.97,SSC,,
1963-05-04 00:00,51,1,,,
1963-05-07 20:00,24,0.53,,,
1963-05-08 23:00,70,1.56,,,
1963-05-13 04:00,49,0.89,,,
1963-05-18 03:00,35,0.41,,,
1963-05-19 22:00,52,0.6,,,
1963-05-23 12:00,32,0.7,,,
1963-05-25 02:00,40,0.91,,,
1963-05-27 20:24,58,2.34,SSC,,
1963-05-31 00:00,36,0.6,,,
1963-06-06 11:00,37,1.85,,,
1963-06-08 22:00,77,0.97,,,
1963-06-13 11:00,36,0.55,,,
1963-06-18 02:54,32,1.06,SSC,,
1963-06-19 22:00,36,0.94,,,
1963-06-25 03:00,16,0.84,,,
1963-06-25 21:00,59,0.77,,,
1963-06-30 19:00,57,1.1,,,
1963-07-03 12:00,71,1.84,,,
1963-07-07 21:00,53,0.56,,,
1963-07-11 12:00,63,0.7,,,
1963-07-15 21:12,54,1.1,SSC,,
1963-07-18 23:00,21,0.27,,,
1963-07-20 09:00,22,1.03,,,
1963-07-21 10:00,34,0.87,,,
1963-07-23 03:00,35,0.79,,,
1963-07-24 22:00,37,0.9,,,
1963-07-28 23:00,18,0.6,,,
1963-07-29 19:00,54,1.35,,,
1963-08-01 21:00,46,0.64,,,
1963-08-04 12:00,36,0.61,,,
1963-08-06 18:00,28,0.64,,,
1963-08-09 01:00,70,0.88,SSC,,
1963-08-15 01:00,51,0.71,,,
1963-08-17 19:00,34,1.35,,,
1963-08-19 12:00,60,1.34,,,
1963-08-23 00:00,36,0.75,,,
1963-08-27 16:00,32,0.62,,,
1963-08-29 12:00,65,1.13,,,
1963-09-02 01:00,68,0.61,,,
1963-09-08 02:24,36,1.14,SSC,,
1963-09-11 14:00,33,0.55,,,
1963-09-13 20:00,59,2.39,,,
1963-09-17 00:00,37,2.77,,,
1963-09-19 05:36,37,0.99,SSC,,
1963-09-21 14:12,46,11,SSC,,
1963-09-24 00:00,53,2.06,,,
1963-09-27 19:42,36,1.22,SSC,,
1963-10-01 23:00,54,0.65,,,
1963-10-07 19:00,36,0.63,,,
1963-10-10 20:00,20,0.77,,,
1963-10-11 19:00,67,1.07,,,
1963-10-20 09:30,37,1.95,SSC,,
1963-10-23 03:00,42,2.41,,,
1963-10-27 05:00,46,0.79,,,
1963-10-29 14:00,24,5.83,SSC,,
1963-10-30 17:00,36,2.06,,,
1963-11-02 15:00,55,0.52,,,
1963-11-05 22:00,54,0.66,,,
1963-11-08 21:00,34,1,,,
1963-11-12 07:00,36,0.43,,,
1963-11-14 18:00,42,0.92,,,
1963-11-16 22:00,9,0.47,,,
1963-11-17 09:00,31,1.4,SSC,,
1963-11-18 21:00,37,0.86,,,
1963-11-24 08:00,44,0.85,,,
1963-11-28 00:00,27,0.51,,293,6.6
1963-11-30 12:00,30,0.85,,450,11.6
1963-12-01 22:24,20,0.6,SSC,450,9.7
1963-12-02 21:18,74,1.97,SSC,495,9.3
1963-12-11 16:00,43,0.66,,350,8.3
1963-12-14 15:00,31,1,,455,13.4
1963-12-19 21:00,56,1.12,,363,11.2
1963-12-22 23:00,37,0.66,,388,7.5
1963-12-25 20:00,24,0.74,,328,7.6
1963-12-26 23:00,47,1.14,,368,9.8
1963-12-29 10:00,36,0.85,,450,10.3
1964-01-01 11:48,49,2.85,SSC,612,15.2
1964-01-08 12:00,64,1.41,,588,12.5
1964-01-14 15:00,20,0.38,,240,
1964-01-15 14:00,71,1.34,,430,10
1964-01-19 14:00,36,0.68,,370,10.1
1964-01-23 06:00,14,0.51,,240,8
1964-01-23 22:24,64,0.66,SSC,378,7.8
1964-01-28 19:24,37,1.57,SSC,500,25.4
1964-01-31 01:00,36,0.58,,525,8.1
1964-02-04 03:42,32,0.51,SSC,300,15.2
1964-02-05 17:00,29,0.81,,495,10.1
1964-02-07 20:00,39,0.73,,368,5.7
1964-02-12 06:00,35,1.06,SSC,,
1964-02-14 01:00,59,1.99,,383,9.7
1964-02-20 06:18,4,0.11,SSC,,
1964-02-20 11:36,36,1.45,SSC,,
1964-02-24 21:00,34,0.7,,,
1964-02-26 14:00,40,0.81,,,
1964-02-28 16:00,40,1.06,,,
1964-03-03 22:00,56,1.23,,,
1964-03-07 01:00,45,0.98,,,
1964-03-11 21:00,36,0.96,,,
1964-03-14 19:00,40,0.75,,,
1964-03-16 20:00,36,0.83,,,
1964-03-19 23:00,36,0.92,,,
1964-03-21 19:00,37,0.56,,,
1964-03-24 12:00,52,0.71,,,
1964-03-29 14:06,47,1.03,SSC,,
1964-04-01 13:00,36,1.55,,,
1964-04-05 10:00,36,0.76,,,
1964-04-07 13:00,41,0.87,,,
1964-04-11 01:00,29,0.55,,,
1964-04-13 20:00,59,0.83,,,
1964-04-17 00:18,52,0.68,SSC,,
1964-04-20 08:00,54,0.77,,,
1964-04-25 02:00,41,0.85,,,
1964-04-27 14:00,56,0.73,,,
1964-04-30 21:00,44,0.91,,,
1964-05-03 19:00,27,0.58,,,
1964-05-05 01:00,78,0.65,,,
1964-05-10 00:36,39,2.17,SSC,,
1964-05-13 13:00,50,1.1,,,
1964-05-16 20:00,50,0.8,,,
1964-05-21 15:00,37,0.55,,,
1964-05-23 22:30,3,0.05,SSC,,
1964-05-24 03:00,51,0.81,,,
1964-05-27 08:00,41,0.7,,,
1964-05-30 21:00,33,1.03,,,
1964-06-01 11:54,61,0.83,SSC,,
1964-06-05 22:00,36,0.53,,,
1964-06-07 18:48,37,1.22,SSC,,
1964-06-09 18:00,36,1.24,,,
1964-06-12 06:00,37,0.66,,,
1964-06-14 19:00,34,0.57,,,
1964-06-18 02:00,37,1.02,,,
1964-06-20 04:00,46,0.91,,,
1964-06-22 14:00,27,0.56,,,
1964-06-25 01:00,36,0.68,,,
1964-06-28 04:00,63,0.81,,,
1964-07-02 23:24,51,0.92,SSC,,
1964-07-07 08:00,47,1.15,,,
1964-07-13 05:00,55,0.6,,,
1964-07-16 14:00,52,1.26,,,
1964-07-19 08:00,40,0.56,,,
1964-07-21 13:00,36,0.53,,586,
1964-07-24 03:00,25,0.36,,538,
1964-07-29 00:00,51,1.13,,753,
1964-08-04 01:30,30,1.11,SSC,701,
1964-08-05 11:00,61,0.73,,687,
1964-08-09 08:00,34,0.48,,,
1964-08-11 00:54,52,1.17,SSC,675,
1964-08-13 20:00,36,0.41,,540,
1964-08-15 20:00,78,0.58,,465,
1964-08-24 19:00,68,1.12,,479,
1964-08-29 05:00,21,0.44,,404,
1964-08-31 22:00,46,0.85,,655,
1964-09-06 19:54,48,1.46,SSC,721,
1964-09-09 13:00,38,0.66,,645,
1964-09-15 23:30,36,1,SSC,345,
1964-09-21 11:48,39,1.19,SSC,,
1964-09-23 12:00,51,0.48,,581,
1964-09-27 02:00,52,0.89,,529,
1964-09-29 23:00,58,0.53,,500,
1964-10-03 12:42,48,1.4,SSC,770,
1964-10-08 08:00,37,0.56,,492,
1964-10-12 07:00,24,1,,,
1964-10-15 11:00,46,0.53,,551,
1964-10-17 21:00,52,1.06,,670,
1964-10-20 15:00,67,0.65,,552,
1964-10-24 12:00,31,0.57,,353,
1964-10-26 00:12,36,0.98,SSC,524,
1964-10-28 10:00,30,0.64,,392,
1964-11-01 03:18,37,1.12,SSC,680,
1964-11-03 07:00,37,0.81,,469,
1964-11-08 00:18,3,0.21,SSC,415,
1964-11-08 03:54,50,0.89,SSC,577,
1964-11-12 21:00,20,0.48,,511,
1964-11-15 10:06,42,1.1,SSC,574,
1964-11-22 06:00,43,1.58,,425,
1964-11-25 13:00,39,0.72,,345,
1964-11-27 21:00,40,0.59,,554,
1964-11-29 22:00,65,2.17,,611,
1964-12-07 11:00,36,0.43,,455,
1964-12-09 20:00,36,0.4,,,
1964-12-13 11:00,41,0.62,,415,
1964-12-15 21:00,35,0.89,,654,
1964-12-23 22:00,55,0.41,,360,
1965-01-02 09:00,74,1.03,,492,
1965-01-07 23:06,38,1.08,SSC,496,
1965-01-10 19:00,64,1.08,,469,
1965-01-14 16:00,36,1.21,,497,
1965-01-17 10:00,36,0.72,,353,
1965-01-20 16:12,38,1.32,SSC,413,
1965-01-23 00:00,51,0.69,,424,
1965-01-26 07:48,43,0.62,SSC,460,
1965-01-29 10:00,34,0.49,,428,
1965-01-31 03:00,42,1.02,,409,
1965-02-03 06:00,47,0.93,,419,
1965-02-06 14:12,39,1.63,SSC,460,
1965-02-08 19:00,28,1.63,,479,
1965-02-10 02:54,24,0.97,SSC,632,
1965-02-11 22:00,32,0.61,,,
1965-02-14 02:00,31,0.88,,561,
1965-02-16 15:00,32,0.68,,377,
1965-02-19 20:00,56,1.33,,457,
1965-02-23 07:00,35,1.3,,557,
1965-02-25 01:00,53,0.57,,684,
1965-03-03 01:00,41,1.22,,435,
1965-03-09 17:00,36,0.7,,343,
1965-03-12 12:24,28,0.94,SSC,371,
1965-03-15 04:00,44,0.56,,553,
1965-03-20 16:00,80,0.85,,625,
1965-03-29 18:00,74,1.27,,768,
1965-04-03 19:00,36,0.89,,346,
1965-04-06 04:12,7,0.38,SSC,364,
1965-04-06 12:18,28,0.75,SSC,347,
1965-04-09 01:00,78,0.74,,358,
1965-04-13 22:00,36,0.85,,350,
1965-04-17 13:12,36,3.04,SSC,555,
1965-04-22 08:00,31,0.64,,476,
1965-04-23 20:00,29,0.71,,530,
1965-04-26 15:00,40,0.96,,473,
1965-04-29 12:00,40,0.64,,397,
1965-05-01 22:00,32,0.54,,371,
1965-05-04 23:00,59,1.21,SSC,538,
1965-05-08 08:00,29,1.19,,487,
1965-05-16 00:36,60,0.93,SSC,573,
1965-05-19 21:00,42,0.89,,,
1965-05-22 02:00,65,1.09,,350,
1965-05-26 12:00,42,1.07,,596,
1965-05-29 20:00,53,1.76,,396,
1965-06-03 13:18,35,1.1,SSC,514,
1965-06-05 07:00,46,0.85,,,12.1
1965-06-08 06:24,39,1.68,SSC,441,
1965-06-11 15:00,66,0.68,,446,9.8
1965-06-15 10:54,41,4.46,SSC,732,
1965-06-17 13:00,58,0.95,,350,6.7
1965-06-23 01:00,36,0.66,,440,5.6
1965-06-25 05:00,34,1.13,,485,13
1965-06-28 22:00,35,0.73,,562,8.8
1965-07-05 01:00,25,0.53,,,7.9
1965-07-06 04:54,68,0.77,SSC,524,12.1
1965-07-10 01:00,36,0.71,,400,10.1
1965-07-12 16:00,36,1.6,SSC,478,10.7
1965-07-16 12:00,36,0.52,,610,3.8
1965-07-18 15:30,28,2.46,SSC,,14
1965-07-20 00:00,20,0.6,,496,6.8
1965-07-22 22:00,67,0.71,,,9
1965-07-27 06:12,68,1.3,SSC,598,11.2
1965-07-31 00:00,41,1.01,,496,6.4
1965-08-02 02:00,36,0.65,,387,9
1965-08-07 05:00,70,0.53,,478,7.9
1965-08-11 07:00,36,0.74,,406,5.6
1965-08-14 02:00,32,0.59,,464,7.4
1965-08-15 15:00,26,2.12,,,10.8
1965-08-16 20:06,23,0.44,SSC,384,12
1965-08-18 14:00,70,1.02,,562,12.1
1965-08-23 15:18,62,0.75,SSC,557,8
1965-08-29 20:00,54,1.13,,438,9
1965-09-03 18:00,36,0.79,,570,11.9
1965-09-11 01:00,17,0.4,,360,10.3
1965-09-11 20:00,36,1.87,,441,13
1965-09-15 14:48,36,0.94,SSC,534,14.2
1965-09-18 05:00,61,0.82,,469,7.7
1965-09-22 15:00,73,1.51,,483,10.6
1965-09-26 22:00,30,1.56,,414,9.1
1965-09-28 09:00,40,0.71,,503,9
1965-10-01 21:00,52,0.9,,389,6.4
1965-10-05 01:12,1,0,SSC,376,
1965-10-05 02:36,31,1.19,SSC,456,14.7
1965-10-07 09:00,36,1.92,SSC,465,14.2
1965-10-13 02:00,42,0.57,,465,5.7
1965-10-18 02:00,58,0.95,,366,7.5
1965-10-22 01:24,56,1.14,SSC,517,17.8
1965-10-27 05:00,36,0.72,,563,9
1965-10-29 19:00,71,0.98,,459,7.4
1965-11-04 01:00,28,2.17,SSC,392,17.6
1965-11-05 20:00,46,0.59,,384,9.7
1965-11-09 01:00,54,0.68,,368,6
1965-11-12 11:42,28,1.1,SSC,367,10.7
1965-11-13 22:00,26,0.69,,385,
1965-11-18 14:00,70,1.14,,492,12.5
1965-11-24 00:00,36,0.43,,388,8.6
1965-11-26 03:00,44,0.81,,437,6.5
1965-11-29 03:00,27,0.53,,396,6.5
1965-11-30 09:00,36,1.19,,459,9
1965-12-04 09:48,49,0.81,SSC,434,10.3
1965-12-08 04:00,32,0.72,,434,11.5
1965-12-10 15:00,52,1.04,,530,9.2
1965-12-13 18:00,33,0.43,,427,3.6
1965-12-15 09:00,49,0.78,,332,4.6
1965-12-18 06:18,30,1.24,SSC,402,12
1965-12-21 22:00,54,0.93,,439,8.4
1965-12-24 19:00,63,1.06,,564,13.2
1965-12-29 14:00,55,0.53,,520,5.1
1966-01-02 02:12,38,1.23,SSC,431,8.3
1966-01-04 12:00,35,0.91,,430,10.1
1966-01-07 15:01,21,0.5,SSC,517,9.5
1966-01-09 06:00,75,0.72,,497,7.4
1966-01-14 08:00,44,0.39,,371,7.7
1966-01-17 15:00,36,1.01,,334,
1966-01-20 02:00,62,2.97,SSC,579,15.6
1966-01-24 02:00,27,0.53,,586,
1966-01-25 18:00,50,0.99,,626,6.5
1966-01-28 21:00,36,1.04,,384,
1966-01-31 11:00,36,0.55,,343,
1966-02-03 14:00,61,0.67,,575,
1966-02-11 07:00,45,0.96,,462,
1966-02-15 20:00,47,0.66,,402,
1966-02-19 06:00,60,2.25,,701,
1966-02-22 12:00,30,1.14,,608,
1966-03-03 06:00,59,0.67,,445,
1966-03-06 16:00,39,0.53,,356,
1966-03-09 10:54,41,0.64,SSC,412,
1966-03-12 21:00,39,2.49,,436,
1966-03-14 20:00,24,0.5,,419,
1966-03-18 21:00,54,0.85,,601,
1966-03-21 19:00,32,1.02,,531,
1966-03-23 09:00,36,4.76,,458,
1966-03-25 13:00,26,2.05,,604,
1966-03-26 18:00,23,0.78,,636,
1966-03-27 19:36,35,2.35,SSC,552,
1966-03-29 21:00,42,0.8,,501,
1966-04-01 12:36,22,1.25,SSC,456,
1966-04-04 10:00,38,0.9,,427,
1966-04-06 21:00,70,1.25,,471,
1966-04-13 02:00,27,0.93,,340,
1966-04-14 08:54,29,0.78,SSC,,
1966-04-16 02:00,61,0.58,,399,
1966-04-21 19:54,58,1.47,SSC,539,
1966-04-27 16:00,36,0.72,,361,
1966-04-29 14:00,43,1.23,,392,
1966-05-02 03:00,29,0.72,,,
1966-05-03 20:00,34,0.95,,,
1966-05-06 21:00,32,0.84,,,
1966-05-08 09:54,36,0.71,SSC,,
1966-05-10 12:00,60,1.05,,354,
1966-05-19 01:00,65,0.77,,395,
1966-05-25 23:30,21,2.06,SSC,,
1966-05-26 23:00,28,1.85,,,
1966-05-28 15:00,41,0.98,,432,
1966-05-31 03:42,30,3.72,SSC,,
1966-06-07 05:00,47,0.86,,415,
1966-06-10 13:00,22,0.57,,334,
1966-06-12 01:00,55,0.93,,413,
1966-06-15 00:00,36,0.54,,398,
1966-06-17 08:00,46,1.12,,350,
1966-06-19 17:00,67,0.85,,423,
1966-06-23 09:00,41,2.04,,,
1966-06-27 19:00,25,0.7,,,
1966-06-28 23:00,37,1.27,,,
1966-07-04 05:00,21,0.6,,,10.2
1966-07-07 00:00,36,,,405,15.3
1966-07-08 21:00,36,3.08,SSC,622,17.9
1966-07-11 15:42,66,1.49,SSC,596,8.1
1966-07-15 15:00,46,0.61,SSC,467,9.4
1966-07-20 04:00,48,0.75,,434,10.4
1966-07-22 16:00,69,0.9,,574,10.6
1966-07-27 06:00,49,1.32,SSC,527,11.2
1966-08-01 00:00,38,1,SSC,,11.3
1966-08-03 08:00,36,2.04,,474,8.3
1966-08-08 09:00,30,0.71,,402,8.7
1966-08-09 19:00,72,1.15,,504,
1966-08-13 20:00,49,0.9,,441,6.9
1966-08-18 06:00,54,0.9,,340,10.6
1966-08-22 15:00,38,1.78,,587,14.8
1966-08-29 13:12,19,1.72,SSC,409,10.2
1966-08-30 11:12,29,7.39,SSC,672,21.2
1966-09-01 07:00,32,1.14,,650,6.6
1966-09-02 18:00,47,4.87,,582,29.5
1966-09-05 09:00,36,1.14,,503,9.6
1966-09-08 16:00,57,0.89,,638,8
1966-09-13 09:00,27,0.7,,327,5
1966-09-14 15:06,63,3.99,SSC,510,15.6
1966-09-19 02:48,61,1.42,SSC,551,11.8
1966-09-23 08:54,34,5.64,SSC,489,16.6
1966-09-27 17:00,51,0.85,,620,11.2
1966-10-01 22:00,36,0.97,,419,7
1966-10-04 05:00,77,1.38,,616,24.2
1966-10-12 07:00,52,0.98,,486,9.3
1966-10-15 09:54,40,3,SSC,,16.2
1966-10-23 16:00,37,1.83,,480,16.1
1966-10-26 00:00,38,3.02,,656,9.3
1966-10-30 12:00,32,1.16,,526,11.9
1966-11-01 02:00,80,1.39,,639,9.6
1966-11-08 01:00,36,0.67,,423,8.1
1966-11-10 00:00,37,0.76,,469,9.8
1966-11-12 19:00,37,0.87,,483,8.5
1966-11-17 00:12,15,0.82,SSC,385,13.8
1966-11-17 17:18,41,2.53,SSC,403,18.5
1966-11-19 19:00,61,1.25,,446,10.9
1966-11-25 12:00,36,0.76,,450,13.4
1966-11-28 13:36,32,0.58,SSC,555,10.7
1966-11-30 03:00,61,1.36,,498,13.5
1966-12-03 21:00,71,0.83,,591,14
1966-12-10 12:00,31,0.65,,415,8
1966-12-13 01:00,49,5.52,,558,22.1
1966-12-15 16:00,32,1.18,,500,7.1
1966-12-17 21:00,78,2.29,,404,9.7
1966-12-22 04:36,34,1.09,SSC,,5.5
1966-12-23 22:00,27,1.1,,534,10
1966-12-25 05:00,41,1.05,,605,9.9
1966-12-27 08:00,42,1.33,,637,7.9
1966-12-31 07:00,25,3.96,,397,7.6
1967-01-01 12:00,37,1.15,,445,12.1
1967-01-06 07:12,22,1.66,SSC,370,13.8
1967-01-07 08:00,36,4.24,SSC,461,31.3
1967-01-09 06:00,35,1.22,,,14.3
